set,setSize,pMANOVA,s.snp_score,s.rnaSeq_score,s.dnaM_score,p.snp_score,p.rnaSeq_score,p.dnaM_score,s.dist,SD,p.adjustMANOVA
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,19,0.6972781613561838,0.09349751232001932,-0.1061043190573847,0.03847750514889751,0.5044033174944913,0.36011476486270577,0.7304174510075389,0.14656203374389593,0.1030954219555361,0.8394721981707889
REACTOME_RHO_GTPASES_ACTIVATE_KTN1,11,0.6973755911702686,0.20025555657094066,-0.008778206505435435,-0.034500583647712815,0.26268621981972795,0.8203192342968013,0.7490805959536456,0.2033952681824779,0.12875506473020792,0.8394721981707889
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY,19,0.6983165771876956,0.22523649831863282,-0.02772786852527166,0.025553408248714073,0.325893926060829,0.5350520964129541,0.8374481362524511,0.2283709516136404,0.13335616584125062,0.8399650665057357
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,21,0.6983811748839386,-0.015275825983876997,0.07399351664634705,-0.09350496376402426,0.7883428559497385,0.692626732390583,0.2713303506599191,0.12021468135670627,0.08380985867947471,0.8399650665057357
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,17,0.6990179167289083,0.039190143522193154,0.20174298985464903,-0.001535116923878655,0.9092837803928923,0.23649706329016457,0.9483920030696195,0.20551996956197005,0.10755150966292532,0.8403722224155562
REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES,14,0.7006576727127554,0.019337684989629674,0.21845118456079923,0.003455237195448358,0.7750046728577797,0.2516242425435911,0.9884017736673222,0.2193326349653679,0.11980657692223312,0.8419843589358399
REACTOME_ANDROGEN_BIOSYNTHESIS,10,0.7023747233823734,-0.02377397305593271,-0.10626667119172038,0.11817202265757876,0.814480028794772,0.4277491567631754,0.3840333606690781,0.16069360329526727,0.11352418115508976,0.8436879669614358
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,32,0.7028608141372912,0.1385213639821722,0.04379435433665708,-0.04182347236044846,0.31775029558765905,0.9403375865156482,0.524802400343507,0.15117974927724714,0.09021075194617302,0.8439121321852946
BIOCARTA_RACC_PATHWAY,14,0.7032948505973468,0.006651356732161784,0.1769004064590568,-0.05772135812839293,0.9455134559045746,0.29702496849862486,0.5670937082899873,0.1861981458982451,0.12122703065567908,0.844073632446049
REACTOME_TANDEM_PORE_DOMAIN_POTASSIUM_CHANNELS,12,0.7039575057364298,0.08892116506280533,0.19346217303321236,-0.029139582545760368,0.6449958960351184,0.2833599424798811,0.7726919476776808,0.21490393496118318,0.11136928366191078,0.8443885460134406
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,70,0.7044144709273858,0.026818737803366518,0.06252270478641624,0.05838128592843088,0.9712401346629095,0.6310187227992387,0.2822091352137189,0.08964768740928167,0.01952826606328625,0.8443885460134406
WP_NAD_METABOLISM_SIRTUINS_AND_AGING,11,0.7044561645413765,-0.1456617973177582,0.096816985966124,-0.05335733675666422,0.3224678112407743,0.6688296905247266,0.6368437521838916,0.18286031104416395,0.12238491259652515,0.8443885460134406
KEGG_RENIN_ANGIOTENSIN_SYSTEM,15,0.7056976976224538,0.02364028278533829,0.1856167159313963,0.035988100692444236,0.9599409187664727,0.253230094799431,0.7709673170892664,0.19054545807963238,0.09016425381871393,0.8452257756484615
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,19,0.7057545245212313,0.11800550643941647,0.12676393512793446,0.03901960187702657,0.4163785784671674,0.4201789371556829,0.7190327371513896,0.17753006542494146,0.048329685857102365,0.8452257756484615
BIOCARTA_P35ALZHEIMERS_PATHWAY,8,0.7064225059916158,0.1645648969186107,0.0980576949614165,-0.1150784249546699,0.44152772638274773,0.7103494065413916,0.4078349867707385,0.22347250553261977,0.14608821592527726,0.845666364436862
REACTOME_CARDIAC_CONDUCTION,122,0.7082395596555218,0.052515979182395714,0.011742952139293938,0.037346250628360465,0.46712941332854174,0.7377806529411117,0.38786040321433923,0.06550242308821776,0.02060780310214579,0.8474815622544629
BIOCARTA_LONGEVITY_PATHWAY,15,0.7087929198200518,0.011320661966562914,0.18995521704061585,0.00784158193734632,0.9700894780908231,0.2404113186667852,0.9794677007279726,0.19045375364006029,0.10415355999267088,0.8477060189760758
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA,9,0.7090287745658661,-0.09057249210251792,-0.027033522367232225,-0.12851035300146324,0.5544700289494684,0.758192559134022,0.3290581912867486,0.15952773578848603,0.05127382230108213,0.8477060189760758
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,16,0.7096141934423328,-0.11190452021051278,0.021178555914395065,-0.06730482283190678,0.3446837245757751,0.9601969937612229,0.48071942845963433,0.1322916930521285,0.0677366794672487,0.8480461395761213
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING,21,0.710082595624477,0.04591715990456957,0.16746423123259038,-0.00952579949442817,0.9623965900145764,0.24306380011807968,0.8811470016847565,0.17390628272731368,0.09052907753137374,0.8482461867188538
REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM,11,0.7104064632614315,-0.05939281881135794,0.027607495114373465,0.13835179786707608,0.6431406199964735,0.9988233011699041,0.28196995655779544,0.15307155413695003,0.09910960989451602,0.8482734802842009
KEGG_NITROGEN_METABOLISM,21,0.7109271972484301,0.09999350915253329,-0.003925568872126954,-0.07406089510794595,0.48227765649868937,0.7853820834396249,0.3771730858652468,0.12449549448794418,0.0875719460464466,0.8485357229335349
KEGG_TYROSINE_METABOLISM,40,0.7118089324302247,0.05819418791237695,-0.06083336206164351,0.0032314277922090026,0.6287672198159086,0.2942909497967571,0.9768317571444756,0.08424786983704875,0.059571749389375477,0.849228438437076
REACTOME_CELL_JUNCTION_ORGANIZATION,89,0.7124241334797019,-0.03347270748786716,-0.003240068667063798,0.009163920037775863,0.3084241261572155,0.5446113981009426,0.926786239904285,0.03485538153563029,0.021930775152052714,0.8496027118687262
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,20,0.7144815196718604,0.1260085887949331,0.10854453767512327,-0.02941006508624261,0.3683233147014061,0.4998758367084566,0.7070642445727915,0.16889355534647799,0.08513853757141776,0.8515199864958848
BIOCARTA_BCELLSURVIVAL_PATHWAY,15,0.7147411977207481,-0.06963946134663238,0.18770416912664398,0.030174948263255386,0.8539031409693315,0.2633854127644902,0.8194148921592583,0.2024673731416077,0.12974597998702628,0.8515199864958848
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,21,0.7149383562985321,0.017689765217141214,-0.003019380912592785,0.10724700882632178,0.9926115650111973,0.791357761075955,0.2546151156361776,0.10873805845574976,0.05860609371380959,0.8515199864958848
REACTOME_FGFR2_ALTERNATIVE_SPLICING,27,0.7161722107393249,-0.0264471607722475,0.06352500067325265,-0.0765933294976135,0.6883778115154136,0.6798732428471388,0.3106016737341653,0.10296317859788442,0.07099621412779683,0.8526291887889386
REACTOME_APOPTOSIS,174,0.7164888213475397,0.052844840992125636,0.057304843910097415,0.015539417331532142,0.36539421346531775,0.4952560802447358,0.741298955020848,0.07948519262131276,0.02293446139842185,0.8526459031069961
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG,5,0.7172921752819137,-0.19968838849510712,-0.1295819173350311,0.08047206265851348,0.3738821414254,0.510357947241765,0.6815561324836618,0.25128206993040986,0.14578950019362805,0.8532415998076963
REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA,9,0.7176179959903584,0.04635380405015811,-0.13715024444046356,-0.08515352496349801,0.8695571870692144,0.354645207459368,0.5096942068098902,0.16795829099424783,0.09457939542444457,0.8532689927007722
BIOCARTA_ATRBRCA_PATHWAY,22,0.7179560432879011,0.03972972708484519,0.15052671082844363,-0.03151704152302698,0.8418576820623118,0.28204035353549545,0.6758127634531068,0.1588397487829491,0.09173512723592352,0.8533108941312971
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,18,0.7190284905555382,0.0028638624943444447,-0.10149966719435093,0.05806506230259973,0.9147474670721104,0.3048286434075543,0.5844751869670978,0.11696980639958031,0.08103478850550254,0.8542252472114277
REACTOME_CHOLINE_CATABOLISM,6,0.7200030268417258,0.23746520593047532,0.158416027230084,0.03458739198169707,0.31979346518333673,0.5497486943870379,0.8604369871846765,0.2875441694680338,0.10225923833841741,0.8550225577918177
WP_GPCRS_CLASS_B_SECRETINLIKE,22,0.7203292941757995,0.007563915090987145,-0.03821669075455066,-0.06735153270162907,0.7298510753668541,0.45062899195825634,0.4189300782371923,0.07780717975220044,0.03776468192379827,0.8550496844934301
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR,55,0.7217032208748084,0.08454787548554572,0.06848953694836092,-0.045327541582824336,0.47939486656459973,0.8440598365133984,0.3717383906120634,0.117871735146569,0.07080468623925007,0.8563198637579832
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME,75,0.7228909060027535,-0.007370809016939644,0.06254110661788029,-0.04293679401944634,0.6160569250271186,0.6369178863733345,0.34987841785300444,0.07621867962134762,0.05366284058791903,0.8573680863281815
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,7,0.7237641091720436,0.199118918393133,0.16022661172304503,-0.05440501404776212,0.3745269991201433,0.5124642632523048,0.7014235056345279,0.26130598217384116,0.13653676587854494,0.8578640558327081
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,43,0.7239179293009865,0.018481369883547573,0.12141297920021436,-0.0013149897587151338,0.9819648841309064,0.2516449011392605,0.9182455560633513,0.12281857249255794,0.06589001747405633,0.8578640558327081
REACTOME_RAP1_SIGNALLING,16,0.7248974622420872,0.10796703451811558,0.03332962365134145,0.10107249063032392,0.5015709344867416,0.9673165911790604,0.3500979645868587,0.15160274640517876,0.04124595710056209,0.8586637446818838
BIOCARTA_RANMS_PATHWAY,10,0.7256755054066537,0.07551040534789315,0.09971716791115597,-0.12692666798988478,0.7318802715943178,0.6708288786646757,0.3093480998651508,0.1782013297903224,0.12445492113431872,0.8592241908554412
BIOCARTA_CCR3_PATHWAY,18,0.7264510428149671,-0.050089260156030053,0.13732452375542428,-0.022537135877014284,0.6874392629021207,0.39869150395421316,0.5117832287217638,0.14790159330166647,0.10119189375697152,0.8592822919035072
WP_NLR_PROTEINS,8,0.7265446395951307,0.12081098681806514,0.13892977357510833,-0.11645109083978994,0.5877752475445909,0.5568212680212798,0.402500944940984,0.21784772911224617,0.14250202913021387,0.8592822919035072
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,37,0.7267349186409058,0.10811851340722056,-0.009973013038838265,-0.008406221928630862,0.30621151420244397,0.6669375871573658,0.8413645767672546,0.10890242649993417,0.06773241149040521,0.8592822919035072
REACTOME_DISEASES_OF_MISMATCH_REPAIR_MMR,5,0.7269844256129236,-0.13754847369636264,0.050628229140338925,-0.1695003109091172,0.5262622414744228,0.9240763820904971,0.34173982127014546,0.22408292125990553,0.11894534146409971,0.8592822919035072
WP_GANGLIO_SPHINGOLIPID_METABOLISM,13,0.7272492073065524,-0.020616156263553478,-0.10141413922752184,-0.0960422857521247,0.9810814781980585,0.4531585107624273,0.39360787819252163,0.1411877267570918,0.04517792947600552,0.8592822919035072
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,20,0.7285535319549908,-0.029129456907805207,0.13172595985732288,-0.06805710890588094,0.9985082040988178,0.3972447502974471,0.43754438512473326,0.1511026930028173,0.10591120632964937,0.860462637489172
WP_MFAP5_EFFECT_ON_PERMEABILITY_AND_MOTILITY_OF_ENDOTHELIAL_CELLS_VIA_CYTOSKELETON_REARRANGEMENT,18,0.7296557104771919,0.061270093181895274,-0.0493799836791689,-0.079649525672528,0.7274524046973023,0.5400928155899918,0.38136762374079414,0.11196630763998522,0.0741822346881011,0.8614033481879877
PID_SYNDECAN_3_PATHWAY,16,0.7300236048337996,0.15633485378312878,0.02476307186100838,0.05578899363936018,0.30407568868072826,0.9815728816558632,0.6216921586183667,0.16782791200118735,0.06877888679482085,0.8614767665082275
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING,6,0.7325446129655901,0.06696680881686422,0.26967322391180637,0.028365321466471125,0.8204691804230009,0.2679525663252354,0.8896815716104138,0.2793077024358583,0.12962090194671086,0.864089878332789
REACTOME_EGFR_TRANSACTIVATION_BY_GASTRIN,9,0.7331125810575856,0.16710550717461553,0.16934732644747177,0.017165800144893502,0.40636788604549523,0.4272876772790498,0.9298312560100923,0.23853182638299336,0.08722209051762952,0.8643980139833791
WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONA_VIRUSES_INTERFERON_INDUCTION,31,0.7339641344779968,0.11185446443181415,-0.017167824783438163,0.026374489445343263,0.329598802451577,0.6392378263369034,0.7733374097555723,0.11619711319402619,0.06563727392067946,0.8649600147096492
REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING,16,0.7343218245076178,0.0181183183479545,0.057541042921386794,-0.1090251810203215,0.9910158057471178,0.8242698660841659,0.26639567866310615,0.1246023080715304,0.08704781023725106,0.8649600147096492
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA,32,0.7345100479773564,0.004381693104604135,0.0637827355568669,0.0872381112151839,0.913542624809409,0.886552232241997,0.26586659344318986,0.1081569444740972,0.04270797059449891,0.8649600147096492
BIOCARTA_DNAFRAGMENT_PATHWAY,10,0.735975880642549,-0.09260554697620225,0.058231751323245644,-0.1138809912984646,0.5255161290317254,0.857394006176321,0.35959030838951567,0.1579101148503632,0.0938325914080971,0.8655299970509867
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS,15,0.7365860070226966,-0.05957926578521691,0.11922901903046328,-0.0719892794067987,0.5875757891631195,0.5081288492823994,0.4672646496791939,0.15148499674879431,0.10699754577719298,0.8655299970509867
WP_GLYCOSAMINOGLYCAN_DEGRADATION,16,0.7367421364822218,0.14968820140947442,-0.010429911653141517,0.05288060917974344,0.3276539577576527,0.7746382821606448,0.6418357455742835,0.1590965100984823,0.08064091402857246,0.8655299970509867
REACTOME_TACHYKININ_RECEPTORS_BIND_TACHYKININS,5,0.7374923328242059,-0.1934304818810993,-0.07203700633258268,0.11668880423896524,0.38786592707535206,0.6762070778516894,0.5434944024502483,0.2371095920388595,0.15627314714160723,0.8655299970509867
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,30,0.7376322514360574,0.07492779240602412,0.03058391995898869,0.07731148525957765,0.557007491829285,0.9778134685898935,0.3359194567627015,0.11192236589681244,0.02631706155753917,0.8655299970509867
WP_FTO_OBESITY_VARIANT_MECHANISM,8,0.7377075884251281,0.1572954538669516,-0.09710672551418023,0.08062451123815717,0.46428503073161054,0.5086885300115516,0.6030298099607462,0.20167272438207495,0.13050370035301226,0.8655299970509867
BIOCARTA_CBL_PATHWAY,11,0.7378772343890184,0.15309927000598575,-0.06039206408979179,0.06704345975820654,0.40513229831335806,0.5842144701174568,0.6170101791227101,0.17771160169707972,0.10741195227550365,0.8655299970509867
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION,5,0.7378899759606192,-0.12406809591506004,-0.057976223363464315,-0.16039514915621453,0.5630651187952609,0.7197097337236469,0.3675058011233022,0.210904572668122,0.05192530978097759,0.8655299970509867
WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME,27,0.7379806652487051,0.02106906267621463,-0.0997529442863478,0.048173757123846445,0.9657034566583567,0.32077197992079226,0.5931112588241888,0.11276198903565339,0.07875587895268701,0.8655299970509867
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,43,0.7383080694703708,-0.04658609391134024,0.016891430485727714,0.05390139645214173,0.41749657644321936,0.9129201689080989,0.44185061653766156,0.07321847519076959,0.05082136919965584,0.8655299970509867
KEGG_ETHER_LIPID_METABOLISM,33,0.7383726447517998,0.1112138670345325,0.06753295429124453,0.02893571871421623,0.31775774615004365,0.6701725545913587,0.739183475611983,0.13329103478323753,0.041165241048112665,0.8655299970509867
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,43,0.7393785762304441,0.06777628683672439,0.10512983749482054,-0.004302273651168042,0.5374294513629281,0.343750815601618,0.8805312827397749,0.12515757007720646,0.05562672256305375,0.8659614191353553
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,64,0.739916209569037,-0.015384483414758303,-0.017558921009948745,0.04503777841443099,0.6380376972054411,0.4967167492362947,0.43757389452162443,0.05072868539081196,0.0355291539495774,0.8659614191353553
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_TESTIS_DIFFERENTIATION,12,0.7400386090517392,0.015279954666934287,0.03197567897928557,0.13779681658643,0.9933709671289699,0.978661435724349,0.26312528220158815,0.14228100267486213,0.06644200708059249,0.8659614191353553
REACTOME_HYDROLYSIS_OF_LPC,9,0.7403247640980266,-0.12316569141584581,0.007329204484475355,-0.11689230487429281,0.594439880720617,0.5990280716311414,0.40079535356605156,0.1699626891971977,0.07359716550486838,0.8659614191353553
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,16,0.7404939115262299,0.015416506870356976,-0.09604639377060831,-0.05797150811580107,0.9931310117859746,0.35409890854889103,0.539041151979559,0.1132398966515022,0.05665609099430955,0.8659614191353553
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,35,0.741036276945024,0.10471266548624872,0.050377592494594274,0.033166538438051354,0.32424501364089586,0.962990527233183,0.5938258051517054,0.12084148050545046,0.03734382776832618,0.8659614191353553
WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,45,0.7412295139559764,0.08486234472701581,0.08569599397519244,0.019534925068334322,0.40006570062212254,0.46855979643832757,0.8140459978961787,0.12217624250806097,0.03795974571663272,0.8659614191353553
WP_SPHINGOLIPID_PATHWAY,30,0.7414529996994417,-0.05410412263818674,0.08247779946330562,-0.04033274499614101,0.6325680741045818,0.4026948435407107,0.580237873861208,0.10656722671478763,0.07519607937200325,0.8659614191353553
BIOCARTA_G2_PATHWAY,24,0.7415063535747382,0.06692340773349617,0.1269054600124511,-0.03739051849029634,0.6503481249548634,0.3643165791993529,0.6122997341206655,0.1482625682922321,0.08313885007623628,0.8659614191353553
WP_MED_AND_PSEUDOACHONDROPLASIA_GENES,6,0.7418570142991099,0.10940025174141785,0.2172469297517514,0.10185372574504292,0.6759009078848051,0.38559679179584194,0.5639245971109865,0.2637021520879085,0.06455417304276613,0.8660120407186792
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,20,0.7430440691704774,0.1285529288588716,0.09853364348108469,0.031240835751138837,0.35729166212880736,0.5545357207995607,0.7760966374231849,0.16495673443142975,0.04983158792670321,0.8667133349299746
REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION,5,0.7432376478863025,0.28535426800816677,0.013645154693957464,-0.011638294609222704,0.2691065978802359,0.9526731393125216,0.9273440610689095,0.28591729296863067,0.16465604418337454,0.8667133349299746
